scenario,previous_context_tuple,next_context_tuple,transition_count,transition_share
noisy_untrusted_external,office|resting|low|nominal,office|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|nominal,office|resting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|degraded,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|degraded,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|degraded,office|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,meeting_room|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,meeting_room|resting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,office|commuting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,office|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,office|resting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|nominal,office|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|medium|sparse,office|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|degraded,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|degraded,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|degraded,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|degraded,office|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|degraded,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|nominal,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|nominal,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|nominal,transit|commuting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|nominal,transit|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|sparse,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|high|sparse,meeting_room|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|degraded,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|degraded,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,meeting_room|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,office|focused_work|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,office|focused_work|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,office|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,office|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,office|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,transit|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|low|nominal,transit|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|degraded,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,meeting_room|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,meeting_room|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,meeting_room|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,office|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,office|focused_work|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,office|focused_work|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,office|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,office|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|nominal,transit|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|waiting|medium|sparse,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,home|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,public_place|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,public_place|commuting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,public_place|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,public_place|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|degraded,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,public_place|commuting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,public_place|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,public_place|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,public_place|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,public_place|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|nominal,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|sparse,public_place|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|sparse,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|high|sparse,transit|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|low|nominal,public_place|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|low|sparse,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|degraded,home|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|degraded,public_place|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|degraded,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,home|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|commuting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|nominal,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|sparse,public_place|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|sparse,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|sparse,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|commuting|medium|sparse,transit|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|degraded,public_place|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|degraded,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,home|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,home|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,home|resting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,public_place|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,public_place|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|high|nominal,transit|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|low|degraded,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|low|nominal,public_place|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|medium|nominal,home|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|medium|nominal,home|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|medium|nominal,public_place|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|medium|nominal,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|medium|nominal,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|focused_work|medium|nominal,transit|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|interacting|high|degraded,home|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|interacting|high|degraded,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|interacting|high|degraded,public_place|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|interacting|high|degraded,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,public_place|interacting|high|degraded,transit|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,public_place|interacting|high|degraded,transit|commuting|medium|nominal,2,0.00017021276595744682
